sequence,frame_id,pred_id,confidence,pred_bbox,best_gt_id,best_iou,matched_gt_id,matched,status,reason,selection_candidate
401,1600938537085037,11,0.33133331,"[677.549,198.335,702.061,234.97]",4013470,0.47263006315789574,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
401,1600938537085037,12,0.28319851,"[680.563,196.776,717.393,236.919]",4013470,0.6383250148453781,,False,LOW_CONF,LOW_CONF,False
401,1600938537085037,13,0.25325942,"[0.35,231.981,35.137,284.645]",4013451,0.7838416571503661,,False,LOW_CONF,LOW_CONF,False
401,1600938537085037,14,0.22468993,"[595.439,464.047,637.489,527.902]",4013466,0.4928800105109811,,False,LOW_CONF,LOW_CONF,False
401,1600938537085037,15,0.09120726,"[513.369,183.836,538.396,214.351]",4013460,0.007751087924884824,,False,LOW_CONF,LOW_CONF,False
401,1600938537151673,0,0.90233803,"[524.801,183.539,588.479,257.213]",4013460,0.9508640221835217,4013460,True,MATCHED,MATCHED,True
401,1600938537151673,1,0.89444196,"[605.978,324.746,681.97,416.51]",4013468,0.8327226694328168,4013468,True,MATCHED,MATCHED,True
401,1600938537151673,2,0.88801211,"[0.0,346.978,94.202,429.936]",4013454,0.962632443274333,4013454,True,MATCHED,MATCHED,True
401,1600938537151673,3,0.87980151,"[668.275,272.454,720.0,365.969]",4013472,0.9495876569558062,4013472,True,MATCHED,MATCHED,True
401,1600938537151673,4,0.87879997,"[532.876,244.594,618.431,346.304]",4013462,0.9153890705005859,4013462,True,MATCHED,MATCHED,True
401,1600938537151673,5,0.86575055,"[1.225,287.577,79.883,353.97]",4013457,0.9273738824340609,4013457,True,MATCHED,MATCHED,True
401,1600938537151673,6,0.81516063,"[575.504,702.185,647.197,771.211]",4013449,0.7151289508721153,4013449,True,MATCHED,MATCHED,True
401,1600938537151673,7,0.78894162,"[505.526,326.184,588.054,408.258]",4013464,0.9047955687498501,4013464,True,MATCHED,MATCHED,True
401,1600938537151673,8,0.74018574,"[678.203,185.247,719.656,275.097]",4013470,0.2526983915990215,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
401,1600938537151673,9,0.45946616,"[534.153,242.678,620.993,310.191]",4013462,0.6021486620069815,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
401,1600938537151673,10,0.32746264,"[668.069,183.098,719.774,238.008]",4013470,0.5310573130833812,4013470,True,MATCHED,MATCHED,True
401,1600938537151673,11,0.31900245,"[1.476,239.844,40.215,293.031]",4013451,0.5446693652802093,4013451,True,MATCHED,MATCHED,True
401,1600938537151673,12,0.22761399,"[0.55,243.734,30.38,288.238]",4013451,0.7820561895143796,,False,LOW_CONF,LOW_CONF,False
401,1600938537151673,13,0.11899891,"[703.389,124.043,718.845,148.477]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537151673,14,0.1004503,"[664.214,183.687,709.582,233.444]",4013470,0.7506234310915344,,False,LOW_CONF,LOW_CONF,False
401,1600938537151673,15,0.09049776,"[0.0,199.648,10.812,229.085]",4013452,0.6291831857416027,,False,LOW_CONF,LOW_CONF,False
401,1600938537151673,16,0.08989306,"[698.748,490.612,719.268,565.693]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537151673,17,0.05499686,"[580.698,464.083,624.483,527.716]",4013466,0.5257408589929099,,False,LOW_CONF,LOW_CONF,False
401,1600938537218310,0,0.92847455,"[652.599,272.503,720.0,366.802]",4013472,0.9190112999722786,4013472,True,MATCHED,MATCHED,True
401,1600938537218310,1,0.91219854,"[510.61,184.037,575.488,257.767]",4013460,0.9423082090951377,4013460,True,MATCHED,MATCHED,True
401,1600938537218310,2,0.89758581,"[591.674,325.912,665.961,418.265]",4013468,0.8018332964470388,4013468,True,MATCHED,MATCHED,True
401,1600938537218310,3,0.89441204,"[520.832,245.594,607.851,348.06]",4013462,0.9252758933777773,4013462,True,MATCHED,MATCHED,True
401,1600938537218310,4,0.89139301,"[0.0,348.112,81.972,430.331]",4013454,0.94519125399366,4013454,True,MATCHED,MATCHED,True
401,1600938537218310,5,0.8652193,"[0.125,288.782,65.645,353.245]",4013457,0.9359271272261745,4013457,True,MATCHED,MATCHED,True
401,1600938537218310,6,0.85826802,"[491.885,328.458,573.055,408.344]",4013464,0.896189518882562,4013464,True,MATCHED,MATCHED,True
401,1600938537218310,7,0.81573701,"[559.836,702.852,632.666,763.348]",4013449,0.6995750523975868,4013449,True,MATCHED,MATCHED,True
401,1600938537218310,8,0.38850144,"[663.4,189.301,719.054,277.36]",4013470,0.17301793203863244,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
401,1600938537218310,9,0.14062931,"[6.02,156.82,24.038,184.84]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537218310,10,0.11895493,"[651.64,202.711,668.259,230.739]",4013470,0.28315947234042593,,False,LOW_CONF,LOW_CONF,False
401,1600938537218310,11,0.10921345,"[549.679,464.762,615.006,551.913]",4013466,0.5411949760304355,,False,LOW_CONF,LOW_CONF,False
401,1600938537218310,12,0.10024136,"[489.981,178.677,516.544,215.162]",4013460,0.030256353720379697,,False,LOW_CONF,LOW_CONF,False
401,1600938537218310,13,0.06636123,"[708.791,111.293,720.0,129.082]",4013473,0.4860467706933092,,False,LOW_CONF,LOW_CONF,False
401,1600938537218310,14,0.05057831,"[702.73,112.068,719.312,132.276]",4013473,0.43357196177427987,,False,LOW_CONF,LOW_CONF,False
401,1600938537284944,0,0.90381479,"[640.746,271.675,718.939,368.092]",4013472,0.9573717295916933,4013472,True,MATCHED,MATCHED,True
401,1600938537284944,1,0.89886624,"[580.514,325.109,653.09,417.674]",4013468,0.8842030367981566,4013468,True,MATCHED,MATCHED,True
401,1600938537284944,2,0.88628626,"[0.0,347.383,68.566,429.311]",4013454,0.9561876102406579,4013454,True,MATCHED,MATCHED,True
401,1600938537284944,3,0.87605411,"[506.917,245.165,594.018,343.581]",4013462,0.9300398295229815,4013462,True,MATCHED,MATCHED,True
401,1600938537284944,4,0.8752386,"[498.3,184.482,564.631,256.205]",4013460,0.8940100658680326,4013460,True,MATCHED,MATCHED,True
401,1600938537284944,5,0.87146437,"[0.0,289.592,51.196,352.197]",4013457,0.9569480913041437,4013457,True,MATCHED,MATCHED,True
401,1600938537284944,6,0.82976079,"[536.767,702.196,620.125,766.563]",4013449,0.8145684961227946,4013449,True,MATCHED,MATCHED,True
401,1600938537284944,7,0.79102546,"[481.836,325.408,565.259,406.667]",4013464,0.8908922444974015,4013464,True,MATCHED,MATCHED,True
401,1600938537284944,8,0.37045133,"[696.646,109.369,718.03,131.894]",4013473,0.8376949565217399,4013473,True,MATCHED,MATCHED,True
401,1600938537284944,9,0.14750619,"[536.22,467.122,613.078,555.574]",4013466,0.7273607871154134,,False,LOW_CONF,LOW_CONF,False
401,1600938537284944,10,0.14578603,"[645.34,197.081,717.434,277.79]",4013470,0.13129475771467905,,False,LOW_CONF,LOW_CONF,False
401,1600938537284944,11,0.10416223,"[4.231,272.034,24.647,290.675]",4013457,0.009577921827666697,,False,LOW_CONF,LOW_CONF,False
401,1600938537284944,12,0.08709178,"[637.973,199.311,653.883,229.107]",4013470,0.31519571808510793,,False,LOW_CONF,LOW_CONF,False
401,1600938537284944,13,0.05381261,"[638.838,186.162,668.217,225.938]",4013470,0.7769807872340425,,False,LOW_CONF,LOW_CONF,False
401,1600938537284944,14,0.05062688,"[639.424,195.531,662.571,228.597]",4013470,0.508895413563831,,False,LOW_CONF,LOW_CONF,False
401,1600938537351580,0,0.91402024,"[626.586,271.28,710.74,367.408]",4013472,0.9535409952132851,4013472,True,MATCHED,MATCHED,True
401,1600938537351580,1,0.90647203,"[562.892,324.524,639.266,417.643]",4013468,0.843970746341252,4013468,True,MATCHED,MATCHED,True
401,1600938537351580,2,0.88415968,"[0.092,348.858,54.785,429.796]",4013454,0.9486185978228808,4013454,True,MATCHED,MATCHED,True
401,1600938537351580,3,0.88275814,"[484.688,184.143,549.554,256.024]",4013460,0.9346979218769881,4013460,True,MATCHED,MATCHED,True
401,1600938537351580,4,0.83392048,"[0.0,292.856,40.604,351.894]",4013457,0.9320196237712709,4013457,True,MATCHED,MATCHED,True
401,1600938537351580,5,0.82683742,"[494.985,243.69,581.022,344.302]",4013462,0.9161341986802862,4013462,True,MATCHED,MATCHED,True
401,1600938537351580,6,0.82421279,"[514.836,699.585,607.334,764.094]",4013449,0.8456534114611697,4013449,True,MATCHED,MATCHED,True
401,1600938537351580,7,0.79132682,"[468.425,325.934,550.25,410.83]",4013464,0.9260972738628871,4013464,True,MATCHED,MATCHED,True
401,1600938537351580,8,0.5030629,"[683.604,107.096,712.576,130.308]",4013473,0.6925590016309188,4013473,True,MATCHED,MATCHED,True
401,1600938537351580,9,0.44495779,"[670.779,107.375,712.363,146.22]",4013473,0.402394437576637,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
401,1600938537351580,10,0.23570661,"[631.286,192.567,702.031,276.575]",4013470,0.14272427803815665,,False,LOW_CONF,LOW_CONF,False
401,1600938537351580,11,0.15070015,"[499.757,243.412,580.067,302.258]",4013462,0.4956133278675296,,False,LOW_CONF,LOW_CONF,False
401,1600938537351580,12,0.11727582,"[623.41,187.409,651.878,226.551]",4013470,0.7614300551915036,,False,LOW_CONF,LOW_CONF,False
401,1600938537351580,13,0.11345129,"[623.157,194.245,638.297,229.418]",4013470,0.34929884898292435,,False,LOW_CONF,LOW_CONF,False
401,1600938537351580,14,0.10070356,"[623.244,191.839,646.152,227.916]",4013470,0.5560370438205581,,False,LOW_CONF,LOW_CONF,False
401,1600938537351580,15,0.09619173,"[699.291,266.651,720.0,293.153]",4013472,0.02678800558287637,,False,LOW_CONF,LOW_CONF,False
401,1600938537351580,16,0.05269869,"[524.277,465.999,592.693,554.607]",4013466,0.6846466274193675,,False,LOW_CONF,LOW_CONF,False
401,1600938537418215,0,0.90626281,"[613.492,272.096,695.429,368.355]",4013472,0.9694955442793465,4013472,True,MATCHED,MATCHED,True
401,1600938537418215,1,0.90079468,"[551.746,325.851,627.777,418.269]",4013468,0.8478031609753894,4013468,True,MATCHED,MATCHED,True
401,1600938537418215,2,0.88094312,"[482.819,244.589,565.145,348.44]",4013462,0.8551012448955444,4013462,True,MATCHED,MATCHED,True
401,1600938537418215,3,0.87571681,"[472.777,184.357,536.729,258.173]",4013460,0.9379124711630683,4013460,True,MATCHED,MATCHED,True
401,1600938537418215,4,0.84992081,"[499.539,700.895,595.557,761.345]",4013449,0.8989471724615795,4013449,True,MATCHED,MATCHED,True
401,1600938537418215,5,0.84052604,"[0.0,352.016,41.492,426.087]",4013454,0.8949788645686326,4013454,True,MATCHED,MATCHED,True
401,1600938537418215,6,0.80290031,"[462.387,329.137,538.439,408.436]",4013464,0.8671291512595415,4013464,True,MATCHED,MATCHED,True
401,1600938537418215,7,0.73041087,"[0.0,299.561,25.896,351.581]",4013457,0.9130368065667673,4013457,True,MATCHED,MATCHED,True
401,1600938537418215,8,0.5893656,"[670.678,107.581,697.421,134.97]",4013473,0.8758218851814324,4013473,True,MATCHED,MATCHED,True
401,1600938537418215,9,0.22175302,"[667.075,108.277,697.645,142.806]",4013473,0.640423495004551,,False,LOW_CONF,LOW_CONF,False
401,1600938537418215,10,0.21891999,"[410.528,520.642,510.69,591.292]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537418215,11,0.1927795,"[613.033,195.373,626.904,227.173]",4013470,0.20845831758034006,,False,LOW_CONF,LOW_CONF,False
401,1600938537418215,12,0.15946843,"[613.149,189.654,633.173,225.102]",4013470,0.3354493156899812,,False,LOW_CONF,LOW_CONF,False
401,1600938537418215,13,0.15665507,"[1.301,634.227,20.695,681.468]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537418215,14,0.12376466,"[515.377,466.666,575.247,551.546]",4013466,0.7649894392195865,,False,LOW_CONF,LOW_CONF,False
401,1600938537418215,15,0.06492195,"[435.906,113.336,453.315,130.487]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537418215,16,0.05628397,"[613.628,190.73,638.682,230.317]",4013470,0.4687205567107748,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,0,0.90235949,"[459.678,184.021,523.351,257.246]",4013460,0.9331543772154867,4013460,True,MATCHED,MATCHED,True
401,1600938537484849,1,0.89145905,"[597.871,271.839,681.969,367.974]",4013472,0.9468221706791969,4013472,True,MATCHED,MATCHED,True
401,1600938537484849,2,0.89004797,"[536.896,324.466,612.47,418.642]",4013468,0.8570374707202855,4013468,True,MATCHED,MATCHED,True
401,1600938537484849,3,0.85270351,"[444.95,326.934,524.602,407.48]",4013464,0.909317524837834,4013464,True,MATCHED,MATCHED,True
401,1600938537484849,4,0.83336806,"[468.591,244.288,556.13,342.697]",4013462,0.9288424468883107,4013462,True,MATCHED,MATCHED,True
401,1600938537484849,5,0.81069595,"[485.105,697.242,582.555,757.488]",4013449,0.8827888479303012,4013449,True,MATCHED,MATCHED,True
401,1600938537484849,6,0.77451843,"[0.0,358.334,28.161,417.11]",4013454,0.8291717935377602,4013454,True,MATCHED,MATCHED,True
401,1600938537484849,7,0.72119677,"[470.704,243.874,556.253,307.482]",4013462,0.5901925611674111,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
401,1600938537484849,8,0.33968535,"[658.597,105.9,682.651,130.86]",4013473,0.7257025916429583,4013473,True,MATCHED,MATCHED,True
401,1600938537484849,9,0.33805621,"[0.0,322.061,12.746,352.976]",4013457,0.7503907005591092,4013457,True,MATCHED,MATCHED,True
401,1600938537484849,10,0.15792853,"[485.508,460.809,559.69,552.569]",4013466,0.5365093980606648,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,11,0.13762231,"[597.32,195.081,611.251,225.999]",4013470,0.18726898173912948,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,12,0.09350155,"[597.036,189.89,616.058,224.643]",4013470,0.28742242000000084,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,13,0.08770124,"[423.861,114.233,438.916,130.027]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,14,0.08216375,"[644.904,106.84,682.402,142.82]",4013473,0.465535478619735,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,15,0.08115974,"[396.728,522.2,492.584,592.096]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,16,0.08043591,"[499.567,462.822,557.089,545.013]",4013466,0.5867999707631262,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,17,0.0643914,"[652.018,105.085,682.699,134.753]",4013473,0.7000400584500949,,False,LOW_CONF,LOW_CONF,False
401,1600938537484849,18,0.06109985,"[452.401,175.982,467.433,198.28]",4013460,0.02172092223060428,,False,LOW_CONF,LOW_CONF,False
401,1600938537551483,0,0.90539563,"[583.88,272.221,667.484,368.719]",4013472,0.9451115623015952,4013472,True,MATCHED,MATCHED,True
401,1600938537551483,1,0.90146697,"[445.682,184.152,508.635,257.934]",4013460,0.9585389365683256,4013460,True,MATCHED,MATCHED,True
401,1600938537551483,2,0.90066934,"[522.221,325.048,598.158,418.098]",4013468,0.8666465429283657,4013468,True,MATCHED,MATCHED,True
401,1600938537551483,3,0.87212932,"[457.051,245.338,545.405,345.834]",4013462,0.9568839375038661,4013462,True,MATCHED,MATCHED,True
401,1600938537551483,4,0.83333915,"[431.621,327.24,513.162,409.358]",4013464,0.922073948584091,4013464,True,MATCHED,MATCHED,True
401,1600938537551483,5,0.81578517,"[470.729,700.415,570.05,754.864]",4013449,0.9083440028383635,4013449,True,MATCHED,MATCHED,True
401,1600938537551483,6,0.49578086,"[643.912,107.411,669.842,133.118]",4013473,0.8204258662612578,4013473,True,MATCHED,MATCHED,True
401,1600938537551483,7,0.43620101,"[584.73,186.445,631.468,232.293]",4013470,0.7968611540952805,4013470,True,MATCHED,MATCHED,True
401,1600938537551483,8,0.37137684,"[0.0,373.2,14.532,409.014]",4013454,0.809895090734093,4013454,True,MATCHED,MATCHED,True
401,1600938537551483,9,0.27265531,"[633.984,108.578,669.669,140.245]",4013473,0.5982105566562064,,False,LOW_CONF,LOW_CONF,False
401,1600938537551483,10,0.23743699,"[630.173,114.779,663.461,144.894]",4013473,0.32713947749446526,,False,LOW_CONF,LOW_CONF,False
401,1600938537551483,11,0.11189719,"[385.665,536.723,473.511,590.159]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537551483,12,0.08769308,"[585.223,187.145,649.688,264.39]",4013470,0.3593479282703604,,False,LOW_CONF,LOW_CONF,False
401,1600938537551483,13,0.05318205,"[485.804,466.182,540.146,552.48]",4013466,0.5458456996879234,,False,LOW_CONF,LOW_CONF,False
401,1600938537618118,0,0.89673656,"[509.794,325.739,583.907,418.591]",4013468,0.8498442886748925,4013468,True,MATCHED,MATCHED,True
401,1600938537618118,1,0.8925392,"[569.303,272.093,653.342,369.348]",4013472,0.9325789775051139,4013472,True,MATCHED,MATCHED,True
401,1600938537618118,2,0.8899141,"[433.18,184.452,497.744,257.437]",4013460,0.9426831064566908,4013460,True,MATCHED,MATCHED,True
401,1600938537618118,3,0.84882379,"[443.961,245.675,529.877,325.534]",4013462,0.7533741712516766,4013462,True,MATCHED,MATCHED,True
401,1600938537618118,4,0.79770517,"[457.818,701.085,557.357,755.807]",4013449,0.8998717511084593,4013449,True,MATCHED,MATCHED,True
401,1600938537618118,5,0.7555986,"[422.127,326.985,500.459,407.627]",4013464,0.9075932678160916,4013464,True,MATCHED,MATCHED,True
401,1600938537618118,6,0.58038169,"[630.799,107.381,657.165,132.675]",4013473,0.8820355883892443,4013473,True,MATCHED,MATCHED,True
401,1600938537618118,7,0.50893712,"[574.36,185.72,619.786,223.816]",4013470,0.8339254220171763,4013470,True,MATCHED,MATCHED,True
401,1600938537618118,8,0.10413545,"[449.83,304.586,512.106,356.536]",4013462,0.25633689593164116,,False,LOW_CONF,LOW_CONF,False
401,1600938537618118,9,0.09838268,"[474.059,462.728,540.694,552.351]",4013466,0.7623981782385361,,False,LOW_CONF,LOW_CONF,False
401,1600938537618118,10,0.05426577,"[404.667,112.416,424.464,127.144]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537684754,0,0.90858871,"[498.779,324.188,570.763,417.872]",4013468,0.8830244165537988,4013468,True,MATCHED,MATCHED,True
401,1600938537684754,1,0.89403206,"[556.757,271.038,640.386,368.408]",4013472,0.9438706880127714,4013472,True,MATCHED,MATCHED,True
401,1600938537684754,2,0.88095075,"[419.647,184.145,484.055,256.311]",4013460,0.927682816450277,4013460,True,MATCHED,MATCHED,True
401,1600938537684754,3,0.83735722,"[434.311,244.718,518.026,314.345]",4013462,0.6341882607986075,4013462,True,MATCHED,MATCHED,True
401,1600938537684754,4,0.81384659,"[445.608,700.207,545.512,752.202]",4013449,0.942943290449357,4013449,True,MATCHED,MATCHED,True
401,1600938537684754,5,0.71664757,"[413.215,326.894,486.663,408.681]",4013464,0.8343182744444446,4013464,True,MATCHED,MATCHED,True
401,1600938537684754,6,0.71538788,"[558.187,184.051,607.33,248.513]",4013470,0.5022324142425223,4013470,True,MATCHED,MATCHED,True
401,1600938537684754,7,0.66354442,"[464.47,464.469,539.307,553.995]",4013466,0.9199560850647737,4013466,True,MATCHED,MATCHED,False
401,1600938537684754,8,0.54994631,"[617.998,105.273,644.215,132.293]",4013473,0.8390636051335738,4013473,True,MATCHED,MATCHED,True
401,1600938537684754,9,0.31559157,"[611.509,105.942,644.456,141.728]",4013473,0.5733471557946436,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
401,1600938537684754,10,0.09235724,"[433.053,247.649,513.209,347.984]",4013462,0.8274775456633471,,False,LOW_CONF,LOW_CONF,False
401,1600938537684754,11,0.08941597,"[433.971,299.625,500.381,353.83]",4013462,0.30819580435916066,,False,LOW_CONF,LOW_CONF,False
401,1600938537684754,12,0.0770383,"[390.36,113.724,409.772,128.761]",4013449,0.0,,False,LOW_CONF,LOW_CONF,False
401,1600938537684754,13,0.05117171,"[403.632,313.862,488.364,550.373]",4013464,0.3493663578337136,,False,LOW_CONF,LOW_CONF,False
401,1600938537751390,0,0.91001189,"[482.694,325.76,558.465,419.893]",4013468,0.8786060934440878,4013468,True,MATCHED,MATCHED,True
401,1600938537751390,1,0.90134019,"[546.544,271.87,627.708,370.286]",4013472,0.9574928056985778,4013472,True,MATCHED,MATCHED,True
401,1600938537751390,2,0.88061917,"[406.814,185.384,470.25,258.21]",4013460,0.9516022066377194,4013460,True,MATCHED,MATCHED,True
401,1600938537751390,3,0.86695778,"[419.833,245.211,503.771,323.356]",4013462,0.7136693515395494,4013462,True,MATCHED,MATCHED,True
